,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,year,Player1,Player2,Won,RankDiff,PtsDiff,OddsDiff,MaxOddsDiff,WeightedRndDiff,RoundDiff
49783,5,Sydney,Sydney International,2018-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Bedene A.,42,51,1.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,2.1,1.66,,,2.1,1.65,2.2,1.74,1155,968,,,2.1,1.73,,,2.22,1.75,2.13,1.7,2018,Paire B.,Bedene A.,1,9,187,0.42999999999999994,0.4700000000000002,0,0
49784,5,Sydney,Sydney International,2018-01-09 00:00:00,ATP250,Outdoor,Hard,1st Round,3,Donaldson J.,Simon G.,55,57,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.1,1.66,,,2.1,1.65,2.24,1.71,878,860,,,2.1,1.73,,,2.3,1.8,2.12,1.71,2018,Simon G.,Donaldson J.,0,-2,-18,-0.41000000000000014,-0.4999999999999998,0,0
49785,5,Sydney,Sydney International,2018-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Berankis R.,28,138,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.28,3.5,,,1.3,3.2,1.32,3.71,1625,407,,,1.33,3.4,,,1.36,3.8,1.3,3.47,2018,Mannarino A.,Berankis R.,1,110,1218,-2.17,-2.4399999999999995,0,0
49786,5,Sydney,Sydney International,2018-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Lorenzi P.,Ramos-Vinolas A.,45,22,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.25,1.57,,,2.2,1.6,2.19,1.76,1095,1845,,,2.25,1.61,,,2.35,1.76,2.26,1.64,2018,Lorenzi P.,Ramos-Vinolas A.,1,-23,-750,0.6199999999999999,0.5900000000000001,0,0
49787,5,Sydney,Sydney International,2018-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Mayer L.,42,52,6.0,2.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,1.72,2.0,,,1.8,1.9,2.12,1.81,1155,909,,,1.8,2.0,,,2.12,2.07,1.87,1.94,2018,Mayer L.,Paire B.,0,-10,-246,0.06999999999999984,-0.050000000000000266,0,0
49788,5,Sydney,Sydney International,2018-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Dolgopolov O.,27,37,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,2.62,1.44,,,2.65,1.42,2.77,1.51,1670,1276,,,2.75,1.44,,,2.86,1.54,2.67,1.47,2018,Fognini F.,Dolgopolov O.,1,10,394,1.2,1.3199999999999998,0,0
49789,5,Sydney,Sydney International,2018-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Medvedev D.,Donaldson J.,84,55,6.0,3.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,,,,,,,,,1.83,1.83,,,1.8,1.9,1.88,2.03,642,878,,,1.8,2.0,,,1.89,2.17,1.81,1.99,2018,Medvedev D.,Donaldson J.,1,-29,-236,-0.17999999999999994,-0.28,0,0
49790,5,Sydney,Sydney International,2018-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,Dzumhur D.,167,30,6.0,2.0,3.0,0.0,,,,,,,1.0,0.0,Retired,,,,,,,,,2.1,1.66,,,2.1,1.65,2.2,1.75,323,1391,,,2.2,1.67,,,2.27,1.85,2.15,1.69,2018,Dzumhur D.,De Minaur A.,0,137,1068,-0.45999999999999996,-0.41999999999999993,0,0
49791,5,Sydney,Sydney International,2018-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Lopez F.,Schwartzman D.,36,26,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.5,1.5,,,2.5,1.47,2.73,1.52,1295,1675,,,2.5,1.53,,,2.75,1.61,2.55,1.51,2018,Lopez F.,Schwartzman D.,1,-10,-380,1.0399999999999998,1.14,0,0
49792,5,Sydney,Sydney International,2018-01-10 00:00:00,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Millman J.,25,127,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.0,1.72,,,2.0,1.72,2.2,1.75,1695,456,,,2.1,1.73,,,2.2,1.8,2.09,1.73,2018,Muller G.,Millman J.,1,102,1239,0.3599999999999999,0.40000000000000013,0,0
49793,5,Sydney,Sydney International,2018-01-11 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Fognini F.,Mannarino A.,27,28,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,2.1,1.72,,,2.1,1.65,2.34,1.69,1670,1625,,,2.1,1.73,,,2.4,1.82,2.18,1.68,2018,Fognini F.,Mannarino A.,1,1,45,0.5000000000000002,0.5799999999999998,0,0
49794,5,Sydney,Sydney International,2018-01-11 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Lorenzi P.,84,45,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.5,2.62,,,1.5,2.4,1.56,2.65,642,1095,,,1.53,2.5,,,1.59,2.67,1.53,2.5,2018,Medvedev D.,Lorenzi P.,1,-39,-453,-0.97,-1.0799999999999998,0,0
49795,5,Sydney,Sydney International,2018-01-11 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,Paire B.,Muller G.,42,25,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.1,1.72,,,2.1,1.65,2.36,1.68,1155,1695,,,2.1,1.73,,,2.4,1.78,2.17,1.69,2018,Muller G.,Paire B.,0,17,540,-0.48,-0.6199999999999999,0,0
49796,5,Sydney,Sydney International,2018-01-11 00:00:00,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Lopez F.,167,36,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.8,1.9,,,1.85,1.85,2.0,1.93,323,1295,,,1.8,2.0,,,2.0,2.03,1.87,1.92,2018,De Minaur A.,Lopez F.,1,-131,-972,-0.04999999999999982,-0.029999999999999805,0,0
49797,5,Sydney,Sydney International,2018-01-12 00:00:00,ATP250,Outdoor,Hard,Semifinals,3,Medvedev D.,Fognini F.,84,27,2.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,2.0,1.8,,,1.9,1.8,1.94,1.98,642,1670,,,1.91,1.91,,,2.05,1.98,1.95,1.85,2018,Fognini F.,Medvedev D.,0,57,1028,-0.09999999999999987,-0.06999999999999984,0,0
49798,5,Sydney,Sydney International,2018-01-12 00:00:00,ATP250,Outdoor,Hard,Semifinals,3,De Minaur A.,Paire B.,167,42,4.0,6.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,1.8,2.0,,,1.75,1.95,1.9,2.03,323,1155,,,1.8,2.0,,,1.9,2.13,1.81,1.99,2018,De Minaur A.,Paire B.,1,-125,-832,-0.17999999999999994,-0.22999999999999998,0,0
49799,5,Sydney,Sydney International,2018-01-13 00:00:00,ATP250,Outdoor,Hard,The Final,3,Medvedev D.,De Minaur A.,84,167,1.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,,,,,,,,,2.2,1.66,,,2.1,1.65,2.13,1.82,642,323,,,2.2,1.67,,,2.34,1.82,2.17,1.68,2018,Medvedev D.,De Minaur A.,1,83,319,0.49,0.5199999999999998,0,0
49800,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Haider-Maurer A.,37,448,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.04,13.0,,,1.02,10.0,1.03,18.28,1296,81,,,1.05,10.0,,,1.06,21.25,1.03,13.72,2018,Haider-Maurer A.,Dolgopolov O.,0,-411,-1215,12.690000000000001,20.19,0,0
49801,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Sela D.,45,95,6.0,3.0,5.0,7.0,3.0,6.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,1.3,3.5,,,1.3,3.2,1.37,3.39,1115,585,,,1.33,3.4,,,1.38,3.5,1.33,3.31,2018,Sela D.,Harrison R.,0,-50,-530,1.98,2.12,0,0
49802,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Anderson K.,49,12,6.0,7.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,3.0,1.4,,,2.85,1.37,2.97,1.45,992,2610,,,3.0,1.4,,,3.1,1.46,2.92,1.41,2018,Edmund K.,Anderson K.,1,-37,-1618,1.51,1.6400000000000001,0,0
49803,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Kubler J.,11,243,7.0,5.0,4.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,1.28,3.75,,,1.25,3.6,1.27,4.22,2615,217,,,1.36,3.25,,,1.33,4.3,1.28,3.73,2018,Kubler J.,Carreno Busta P.,0,-232,-2398,2.45,2.9699999999999998,0,0
49804,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Youzhny M.,34,90,7.0,6.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,1.72,2.1,,,1.6,2.2,1.77,2.18,1345,604,,,1.61,2.25,,,1.77,2.45,1.64,2.27,2018,Cuevas P.,Youzhny M.,1,56,741,-0.6300000000000001,-0.6800000000000002,0,0
49805,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Herbert P.H.,60,74,6.0,2.0,6.0,1.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.66,2.2,,,1.65,2.1,1.71,2.27,848,690,,,1.73,2.1,,,1.76,2.28,1.68,2.18,2018,Istomin D.,Herbert P.H.,1,14,158,-0.5000000000000002,-0.5199999999999998,0,0
49806,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Delbonis F.,28,67,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.25,4.0,,,1.23,3.75,1.27,4.22,1490,755,,,1.25,4.0,,,1.28,4.3,1.25,3.99,2018,Muller G.,Delbonis F.,1,39,735,-2.74,-3.0199999999999996,0,0
49807,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Moutet C.,76,155,3.0,6.0,6.0,4.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,1.33,3.4,,,1.3,3.2,1.34,3.59,686,361,,,1.4,3.0,,,1.36,3.59,1.33,3.36,2018,Moutet C.,Seppi A.,0,-79,-325,2.03,2.2299999999999995,0,0
49808,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Ferrer D.,32,33,7.0,5.0,6.0,7.0,6.0,2.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,1.9,1.9,,,1.8,1.9,1.9,2.01,1373,1360,,,2.0,1.8,,,2.15,2.01,1.88,1.92,2018,Rublev A.,Ferrer D.,1,1,13,-0.040000000000000036,0.14000000000000012,0,0
49809,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Ebden M.,Isner J.,78,16,6.0,4.0,3.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,3.5,1.3,,,3.1,1.32,3.6,1.34,684,2265,,,4.0,1.25,,,3.6,1.39,3.24,1.34,2018,Isner J.,Ebden M.,0,62,1581,-1.9000000000000001,-2.21,0,0
49810,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Kohlschreiber P.,168,29,6.0,3.0,2.0,6.0,6.0,0.0,1.0,6.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,3.5,1.3,,,3.45,1.27,3.89,1.3,318,1415,,,3.75,1.28,,,3.89,1.33,3.55,1.3,2018,Nishioka Y.,Kohlschreiber P.,1,-139,-1097,2.25,2.56,0,0
49811,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Bolt A.,65,188,6.0,7.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,1.25,4.0,,,1.25,3.6,1.31,3.8,800,274,,,1.28,3.75,,,1.31,4.2,1.27,3.77,2018,Troicki V.,Bolt A.,1,123,526,-2.5,-2.89,0,0
49812,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Tsitsipas S.,50,82,6.0,1.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.72,2.1,,,1.65,2.1,1.77,2.18,986,655,,,1.8,2.0,,,1.77,2.25,1.71,2.14,2018,Shapovalov D.,Tsitsipas S.,1,32,331,-0.43000000000000016,-0.48,0,0
49813,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Novak D.,3,226,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,21.0,,,1.01,11.5,1.02,22.73,4990,232,,,,,,,1.03,26.86,1.01,17.22,2018,Novak D.,Dimitrov G.,0,-223,-4758,16.209999999999997,25.83,0,0
49814,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Lajovic D.,26,75,2.0,6.0,6.0,3.0,5.0,7.0,6.0,4.0,11.0,9.0,3.0,2.0,Completed,,,,,,,,,1.25,4.0,,,1.22,3.85,1.27,4.21,1675,687,,,1.3,3.5,,,1.3,4.33,1.26,3.9,2018,Schwartzman D.,Lajovic D.,1,49,988,-2.6399999999999997,-3.0300000000000002,0,0
49815,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Pospisil V.,6,105,6.0,2.0,6.0,2.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.12,6.0,,,1.11,5.6,1.14,6.71,3805,541,,,,,,,1.16,6.79,1.13,5.95,2018,Pospisil V.,Cilic M.,0,-99,-3264,4.82,5.63,0,0
49816,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Dzumhur D.,Lorenzi P.,30,44,3.0,6.0,2.0,6.0,7.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,1.66,2.2,,,1.65,2.1,1.68,2.32,1391,1120,,,1.73,2.1,,,1.85,2.38,1.74,2.11,2018,Lorenzi P.,Dzumhur D.,0,-14,-271,0.3699999999999999,0.5299999999999998,0,0
49817,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Djere L.,89,85,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.9,1.9,,,1.8,1.9,1.99,1.92,615,624,,,1.67,2.2,,,1.99,2.05,1.88,1.92,2018,Karlovic I.,Djere L.,1,-4,-9,-0.040000000000000036,-0.05999999999999983,0,0
49818,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald M.,Ymer E.,186,140,6.0,4.0,6.0,3.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,1.9,1.9,,,1.85,1.85,1.95,1.95,277,398,,,,,,,2.0,1.95,1.91,1.89,2018,Mcdonald M.,Ymer E.,1,-46,-121,0.020000000000000018,0.050000000000000044,0,0
49819,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Copil M.,57,92,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.4,3.0,,,1.35,2.95,1.41,3.18,860,592,,,1.2,4.5,,,1.43,3.3,1.38,3.07,2018,Copil M.,Simon G.,0,-35,-268,1.69,1.8699999999999999,0,0
49820,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Sugita Y.,Sock J.,41,9,6.0,1.0,7.0,6.0,5.0,7.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,3.0,1.4,,,2.8,1.38,2.95,1.46,1200,2960,,,3.0,1.4,,,3.05,1.46,2.88,1.41,2018,Sugita Y.,Sock J.,1,-32,-1760,1.47,1.5899999999999999,0,0
49821,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Basilashvili N.,Melzer G.,61,102,6.0,3.0,6.0,4.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,1.5,2.62,,,1.45,2.55,1.54,2.66,836,545,,,1.57,2.37,,,1.55,2.76,1.5,2.59,2018,Melzer G.,Basilashvili N.,0,-41,-291,1.0899999999999999,1.2099999999999997,0,0
49822,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Bhambri Y.,123,119,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.72,2.1,,,1.72,2.0,1.86,2.05,474,487,,,,,,,2.15,2.15,1.79,2.02,2018,Baghdatis M.,Bhambri Y.,1,-4,-13,-0.22999999999999998,0.0,0,0
49823,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Coric B.,122,46,7.0,5.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,2.1,1.72,,,2.0,1.72,2.18,1.77,476,1036,,,2.1,1.73,,,2.2,2.03,2.09,1.73,2018,Coric B.,Millman J.,0,76,560,-0.3599999999999999,-0.17000000000000037,0,0
49824,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Jarry N.,52,101,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.44,2.75,,,1.42,2.65,1.46,2.96,929,550,,,1.44,2.75,,,1.49,3.01,1.43,2.81,2018,Jarry N.,Mayer L.,0,-49,-379,1.3800000000000001,1.5199999999999998,0,0
49825,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Halys Q.,138,134,6.0,3.0,3.0,6.0,6.0,7.0,7.0,5.0,11.0,9.0,3.0,2.0,Completed,,,,,,,,,1.8,2.0,,,1.85,1.85,1.9,2.01,422,436,,,,,,,1.96,2.1,1.83,1.96,2018,Halys Q.,Ruud C.,0,4,14,0.1299999999999999,0.14000000000000012,0,0
49826,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Bemelmans R.,Pouille L.,117,18,6.0,4.0,6.0,4.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,5.0,1.16,,,4.4,1.17,5.39,1.19,488,2235,,,,,,,5.39,1.22,4.68,1.19,2018,Bemelmans R.,Pouille L.,1,-99,-1747,3.4899999999999998,4.17,0,0
49827,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Dutra Silva R.,17,98,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.02,19.0,,,1.01,11.5,1.03,19.17,2260,566,,,,,,,1.03,26.1,1.02,16.22,2018,Kyrgios N.,Dutra Silva R.,1,81,1694,-15.2,-25.07,0,0
49828,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Estrella Burgos V.,1,79,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.005,29.0,,,1.01,11.5,1.01,29.16,10600,677,,,1.01,21.0,,,1.02,30.84,1.01,22.16,2018,Estrella Burgos V.,Nadal R.,0,-78,-9923,21.15,29.82,0,0
49829,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Jaziri M.,Caruso S.,100,210,6.0,7.0,3.0,6.0,6.0,3.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,1.66,2.2,,,1.62,2.15,1.72,2.25,560,254,,,,,,,2.0,2.25,1.77,2.05,2018,Caruso S.,Jaziri M.,0,-110,-306,0.2799999999999998,0.25,0,0
49830,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Brown D.,70,129,6.0,4.0,6.0,3.0,4.0,6.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,,,,,,,,,1.36,3.25,,,1.35,2.95,1.4,3.22,720,442,,,,,,,1.4,3.31,1.37,3.08,2018,Brown D.,Sousa J.,0,-59,-278,1.71,1.9100000000000001,0,0
49831,6,Melbourne,Australian Open,2018-01-15 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,King K.,15,214,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.08,8.0,,,1.08,6.5,1.1,8.67,2320,248,,,,,,,1.12,8.67,1.09,7.22,2018,King K.,Tsonga J.W.,0,-199,-2072,6.13,7.55,0,0
49832,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Raonic M.,86,23,6.0,7.0,7.0,5.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,5.5,1.14,,,5.0,1.14,5.68,1.18,621,1750,,,4.5,1.2,,,5.75,1.19,5.17,1.16,2018,Lacko L.,Raonic M.,1,-63,-1129,4.01,4.5600000000000005,0,0
49833,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Vesely J.,Safranek V.,64,225,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.25,4.0,,,1.24,3.65,1.25,4.46,815,236,,,,,,,1.29,4.46,1.26,3.88,2018,Safranek V.,Vesely J.,0,-161,-579,2.62,3.17,0,0
49834,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Albot R.,80,87,6.0,2.0,6.0,3.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,1.44,2.75,,,1.4,2.75,1.46,2.93,674,618,,,1.44,2.75,,,1.48,3.02,1.44,2.8,2018,Albot R.,Fucsovics M.,0,-7,-56,1.3599999999999999,1.54,0,0
49835,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Bautista Agut R.,40,21,6.0,1.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,2.75,1.44,,,2.8,1.38,3.02,1.44,1225,2015,,,3.0,1.4,,,3.26,1.48,2.85,1.42,2018,Verdasco F.,Bautista Agut R.,1,-19,-790,1.4300000000000002,1.7799999999999998,0,0
49836,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Daniel T.,59,96,6.0,7.0,7.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,1.53,2.5,,,1.5,2.4,1.51,2.75,855,585,,,1.57,2.37,,,1.61,2.75,1.54,2.48,2018,Daniel T.,Benneteau J.,0,-37,-270,0.94,1.14,0,0
49837,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Berrettini M.,27,130,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.3,3.5,,,1.27,3.45,1.31,3.81,1625,442,,,,,,,1.32,4.1,1.29,3.6,2018,Mannarino A.,Berrettini M.,1,103,1183,-2.31,-2.7799999999999994,0,0
49838,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Kicker N.,Thompson J.,93,99,6.0,3.0,6.0,1.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,5.5,1.14,,,5.0,1.14,6.2,1.16,590,564,,,4.5,1.2,,,6.2,1.18,5.44,1.15,2018,Kicker N.,Thompson J.,1,6,26,4.290000000000001,5.0200000000000005,0,0
49839,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Marterer M.,Stebe C.M.,94,83,6.0,0.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.53,2.5,,,1.5,2.4,1.59,2.52,587,645,,,1.57,2.37,,,1.59,2.63,1.53,2.5,2018,Stebe C.M.,Marterer M.,0,11,58,0.97,1.0399999999999998,0,0
49840,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Haase R.,219,43,6.0,3.0,7.0,5.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,3.75,1.28,,,3.35,1.28,3.53,1.35,243,1175,,,,,,,4.0,1.35,3.51,1.3,2018,Haase R.,Sonego L.,0,176,932,-2.21,-2.65,0,0
49841,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Lopez F.,13,38,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.72,2.1,,,1.72,2.0,1.81,2.11,2535,1295,,,1.73,2.1,,,1.81,2.27,1.74,2.09,2018,Lopez F.,Querrey S.,0,-25,-1240,0.34999999999999987,0.45999999999999996,0,0
49842,6,Melbourne,Australian Open,2018-01-16 00:00:00,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Fabbiano T.,4,73,6.0,1.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,23.0,,,1.01,11.5,1.02,22.73,4610,701,,,1.03,15.0,,,1.03,29.0,1.01,17.87,2018,Fabbiano T.,Zverev A.,0,-69,-3909,16.86,27.97,0,0
